cod_semestre,cod_facultad,cod_escuela,cod_plan,cod_asignatura,cod_alumno,val_calific_final
20202,20,1,2014  ,2011103 ,14200028,2
20202,20,1,2014  ,2011103 ,17200128,14
20202,20,1,2014  ,2011103 ,16200035,14
20202,20,1,2014  ,2011103 ,16200026,14
20202,20,1,2014  ,2011103 ,17200214,15
20202,20,1,2014  ,2011103 ,17200216,15
20202,20,1,2014  ,2011104 ,15200043,14
20202,20,1,2014  ,2011104 ,16200167,16
20202,20,1,2014  ,2011104 ,16200018,15
20202,20,1,2014  ,2011104 ,16200169,16
20202,20,1,2014  ,2011104 ,14200020,13
20202,20,1,2014  ,2011104 ,16200160,13
20202,20,1,2014  ,2011104 ,16200155,16
20202,20,1,2014  ,2011104 ,15200012,16
20202,20,1,2014  ,2011104 ,14200069,14
20202,20,1,2014  ,2011104 ,16200119,13
20202,20,1,2014  ,2011104 ,16200052,17
20202,20,1,2014  ,2011104 ,15200174,14
20202,20,1,2014  ,2011104 ,15200179,15
20202,20,1,2014  ,2011104 ,14200073,12
20202,20,1,2014  ,2011104 ,15200106,12
20202,20,1,2014  ,2011104 ,16200028,14
20202,20,1,2014  ,2011104 ,16200029,14
20202,20,1,2014  ,2011104 ,16200030,12
20202,20,1,2014  ,2011104 ,15200149,14
20202,20,1,2014  ,2011104 ,16200031,16
20202,20,1,2014  ,2011104 ,15200151,14
20202,20,1,2014  ,2011104 ,16200153,13
20202,20,1,2014  ,2011104 ,16200014,14
20202,20,1,2014  ,2011104 ,15200140,14
20202,20,1,2014  ,2011104 ,16200152,11
20202,20,1,2014  ,2011104 ,16200034,17
20202,20,1,2014  ,2011104 ,16200200,14
20202,20,1,2014  ,2011104 ,16200161,14
20202,20,1,2014  ,2011104 ,16200172,14
20202,20,1,2014  ,2011104 ,16200045,12
20202,20,1,2014  ,2011104 ,15200114,13
20202,20,1,2014  ,2011104 ,15200175,14
20202,20,1,2014  ,2011104 ,16200101,16
20202,20,1,2014  ,2011104 ,16200189,17
20202,20,1,2014  ,2011105 ,17200073,16
20202,20,1,2014  ,2011105 ,17200194,16
20202,20,1,2014  ,2011105 ,17200234,17
20202,20,1,2014  ,2011105 ,17200220,16
20202,20,1,2014  ,2011105 ,14200134,15
20202,20,1,2014  ,2011105 ,17200221,17
20202,20,1,2014  ,2011105 ,17200222,16
20202,20,1,2014  ,2011105 ,17200195,16
20202,20,1,2014  ,2011105 ,17200225,18
20202,20,1,2014  ,2011105 ,14200019,15
20202,20,1,2014  ,2011105 ,16200158,14
20202,20,1,2014  ,2011105 ,17200227,18
20202,20,1,2014  ,2011105 ,14200148,0
20202,20,1,2014  ,2011105 ,17200029,16
20202,20,1,2014  ,2011105 ,17200250,16
20202,20,1,2014  ,2011105 ,15200140,15
20202,20,1,2014  ,2011105 ,17200150,18
20202,20,1,2014  ,2011105 ,17200156,16
20202,20,1,2014  ,2011105 ,17200017,17
20202,20,1,2014  ,2011105 ,17200037,15
20202,20,1,2014  ,2011105 ,17200005,16
20202,20,1,2014  ,2011105 ,15200133,15
20202,20,1,2014  ,2011105 ,17200070,15
20202,20,1,2014  ,2011105 ,17200155,16
20202,20,1,2014  ,2011105 ,16200148,16
20202,20,1,2014  ,2011105 ,17200021,16
20202,20,1,2014  ,2011105 ,17200053,15
20202,20,1,2014  ,2011105 ,16200110,16
20202,20,1,2014  ,2011105 ,17200049,16
20202,20,1,2014  ,2011105 ,17200141,15
20202,20,1,2014  ,2011105 ,15200056,15
20202,20,1,2014  ,2011105 ,14200164,15
20202,20,1,2014  ,2011105 ,15200061,16
20202,20,1,2014  ,2011105 ,17200064,16
20202,20,1,2014  ,2011105 ,16200141,15
20202,20,1,2014  ,2011105 ,15200048,15
20202,20,1,2014  ,2011105 ,17200198,14
20202,20,1,2014  ,2011105 ,17200228,14
20202,20,1,2014  ,2011105 ,17200229,16
20202,20,1,2014  ,2011105 ,14200162,14
20202,20,1,2014  ,2011105 ,14200026,12
20202,20,1,2014  ,2011105 ,14200104,15
20202,20,1,2014  ,2011105 ,17200232,14
20202,20,1,2014  ,2011105 ,15200100,16
20202,20,1,2014  ,2011105 ,16200112,15
20202,20,1,2014  ,2011105 ,17200027,16
20202,20,1,2014  ,2011105 ,17200173,15
20202,20,1,2014  ,2011105 ,15200194,16
20202,20,1,2014  ,2011105 ,16200014,16
20202,20,1,2014  ,2011105 ,15200041,15
20202,20,1,2014  ,2011105 ,16200033,17
20202,20,1,2014  ,2011105 ,17200018,16
20202,20,1,2014  ,2011105 ,16200049,16
20202,20,1,2014  ,2011105 ,17200007,16
20202,20,1,2014  ,2011105 ,16200143,13
20202,20,1,2014  ,2011105 ,17200246,14
20202,20,1,2014  ,2011105 ,14200086,11
20202,20,1,2014  ,2011105 ,17200014,17
20202,20,1,2014  ,2011105 ,17200207,17
20202,20,1,2014  ,2011105 ,17200210,16
20202,20,1,2014  ,2011105 ,15200175,0
20202,20,1,2014  ,2011105 ,16200040,16
20202,20,1,2014  ,2011105 ,16200038,16
20202,20,1,2014  ,2011106 ,14200134,2
20202,20,1,2014  ,2011106 ,14200103,15
20202,20,1,2014  ,2011106 ,14200060,17
20202,20,1,2014  ,2011106 ,14200145,15
20202,20,1,2014  ,2011106 ,16200192,17
20202,20,1,2014  ,2011106 ,15200002,13
20202,20,1,2014  ,2011106 ,16200119,14
20202,20,1,2014  ,2011106 ,15200107,16
20202,20,1,2014  ,2011106 ,15200174,15
20202,20,1,2014  ,2011106 ,15200100,15
20202,20,1,2014  ,2011106 ,15200106,15
20202,20,1,2014  ,2011106 ,15200149,15
20202,20,1,2014  ,2011106 ,15200194,16
20202,20,1,2014  ,2011106 ,15200137,16
20202,20,1,2014  ,2011106 ,15200112,13
20202,20,1,2014  ,2011106 ,16200051,17
20202,20,1,2014  ,2011106 ,16200157,17
20202,20,1,2014  ,2011106 ,16200022,14
20202,20,1,2014  ,2011106 ,16200025,14
20202,20,1,2014  ,2011106 ,16200036,17
20202,20,1,2014  ,2011106 ,15200005,14
20202,20,1,2014  ,2011106 ,15200007,14
20202,20,1,2014  ,2011108 ,16200018,15
20202,20,1,2014  ,2011108 ,14200024,14
20202,20,1,2014  ,2011108 ,16200191,15
20202,20,1,2014  ,2011108 ,15200183,15
20202,20,1,2014  ,2011108 ,15200098,17
20202,20,1,2014  ,2011108 ,15200014,17
20202,20,1,2014  ,2011108 ,15200111,17
20202,20,1,2014  ,2011108 ,16200008,18
20202,20,1,2014  ,2011108 ,15200025,15
20202,20,1,2014  ,2011108 ,15200114,15
20202,20,1,2014  ,2011108 ,16200045,15
20202,20,1,2014  ,2011108 ,16200172,15
20202,20,1,2014  ,2011108 ,16200173,15
20202,20,1,2014  ,2011108 ,15200160,17
20202,20,1,2014  ,2011108 ,15200161,14
20202,20,1,2014  ,2011108 ,16200039,18
20202,20,1,2014  ,2011110 ,14200060,12
20202,20,1,2014  ,2011110 ,15200103,11
20202,20,1,2014  ,2011110 ,16200044,15
20202,20,1,2014  ,2011110 ,17200211,16
20202,20,1,2014  ,2011110 ,16200132,15
20202,20,1,2014  ,2011110 ,15200153,0
20202,20,1,2014  ,2011110 ,14200086,7
20202,20,1,2014  ,2011110 ,16200133,15
20202,20,1,2014  ,2011110 ,16200131,14
20202,20,1,2014  ,2011115 ,17200062,15
20202,20,1,2014  ,2011115 ,17200167,17
20202,20,1,2014  ,2011115 ,14200009,16
20202,20,1,2014  ,2011115 ,14200014,16
20202,20,1,2014  ,2011115 ,14200104,18
20202,20,1,2014  ,2011115 ,14200082,17
20202,20,1,2014  ,2011115 ,17200030,17
20202,20,1,2014  ,2011115 ,16200124,17
20202,20,1,2014  ,2011115 ,14200135,17
20202,20,1,2014  ,2011115 ,14200002,17
20202,20,1,2014  ,2011115 ,17200022,17
20202,20,1,2014  ,2011115 ,15200118,16
20202,20,1,2014  ,2011115 ,16200117,16
20202,20,1,2014  ,2011115 ,15200152,17
20202,20,1,2014  ,2011115 ,17200125,16
20202,20,1,2014  ,2011115 ,17200019,17
20202,20,1,2014  ,2011115 ,16200152,15
20202,20,1,2014  ,2011115 ,16200034,17
20202,20,1,2014  ,2011115 ,16200035,16
20202,20,1,2014  ,2011115 ,16200049,16
20202,20,1,2014  ,2011115 ,16200161,17
20202,20,1,2014  ,2011115 ,16200156,16
20202,20,1,2014  ,2011115 ,14200093,15
20202,20,1,2014  ,2011115 ,16200024,17
20202,20,1,2014  ,2011115 ,17200138,16
20202,20,1,2014  ,2011115 ,16200037,18
20202,20,1,2014  ,2011120 ,15200049,16
20202,20,1,2014  ,2011120 ,15200050,16
20202,20,1,2014  ,2011120 ,15200052,16
20202,20,1,2014  ,2011120 ,15200018,0
20202,20,1,2014  ,2011120 ,14200069,16
20202,20,1,2014  ,2011120 ,15200183,16
20202,20,1,2014  ,2011120 ,15200021,16
20202,20,1,2014  ,2011120 ,17200044,16
20202,20,1,2014  ,2011120 ,14200097,16
20202,20,1,2014  ,2011120 ,14200127,16
20202,20,1,2014  ,2011120 ,15200014,16
20202,20,1,2014  ,2011120 ,16200028,16
20202,20,1,2014  ,2011120 ,15200111,16
20202,20,1,2014  ,2011120 ,15200147,16
20202,20,1,2014  ,2011120 ,15200117,16
20202,20,1,2014  ,2011120 ,15200137,16
20202,20,1,2014  ,2011120 ,17200128,16
20202,20,1,2014  ,2011120 ,15200029,16
20202,20,1,2014  ,2011120 ,16200020,16
20202,20,1,2014  ,2011120 ,16200025,16
20202,20,1,2014  ,2011120 ,16200164,16
20202,20,1,2014  ,2011120 ,15200056,16
20202,20,1,2014  ,2011120 ,15200006,16
20202,20,1,2014  ,2011120 ,14200164,16
20202,20,1,2014  ,2011120 ,17200220,17
20202,20,1,2014  ,2011120 ,16200052,18
20202,20,1,2014  ,2011120 ,16200029,17
20202,20,1,2014  ,2011120 ,15200140,18
20202,20,1,2014  ,2011120 ,15200132,18
20202,20,1,2014  ,2011120 ,16200157,18
20202,20,1,2014  ,2011120 ,15200016,17
20202,20,1,2018  ,20118031,19200133,12
20202,20,1,2018  ,20118031,19200227,12
20202,20,1,2018  ,20118031,19200169,11
20202,20,1,2018  ,20118031,18200246,11
20202,20,1,2018  ,20118031,19200149,12
20202,20,1,2018  ,20118031,19200240,15
20202,20,1,2018  ,20118031,19200197,5
20202,20,1,2018  ,20118031,19200139,15
20202,20,1,2018  ,20118031,18200020,13
20202,20,1,2018  ,20118031,19200145,0
20202,20,1,2018  ,20118031,18200020,5
20202,20,1,2018  ,20118031,18200136,11
20202,20,1,2018  ,20118031,18200135,12
20202,20,1,2018  ,20118031,19200133,6
20202,20,1,2018  ,20118031,18200221,11
20202,20,1,2018  ,20118031,19200051,7
20202,20,1,2018  ,20118031,18200207,13
20202,20,1,2018  ,20118031,19200174,1
20202,20,1,2018  ,20118031,18200031,3
20202,20,1,2018  ,20118031,19200132,4
20202,20,1,2018  ,20118031,18200160,8
20202,20,1,2018  ,20118031,19200215,11
20202,20,1,2018  ,20118031,19200048,11
20202,20,1,2018  ,20118031,19200172,2
20202,20,1,2018  ,20118031,18200185,11
20202,20,1,2018  ,20118031,18200037,8
20202,20,1,2018  ,20118031,18200177,11
20202,20,1,2018  ,20118031,18200032,1
20202,20,1,2018  ,20118031,19200221,11
20202,20,1,2018  ,20118031,19200009,11
20202,20,1,2018  ,20118031,18200161,11
20202,20,1,2018  ,20118031,19200226,1
20202,20,1,2018  ,20118031,19200046,1
20202,20,1,2018  ,20118031,19200012,1
20202,20,1,2018  ,20118031,18200031,12
20202,20,1,2018  ,20118031,18200032,13
20202,20,1,2018  ,20118031,18200160,11
20202,20,1,2018  ,20118031,19200226,12
20202,20,1,2018  ,20118031,19200132,11
20202,20,1,2018  ,20118031,19200051,12
20202,20,1,2018  ,20118032,19200227,19
20202,20,1,2018  ,20118032,18200150,19
20202,20,1,2018  ,20118032,19200125,19
20202,20,1,2018  ,20118032,18200032,12
20202,20,1,2018  ,20118032,19200174,10
20202,20,1,2018  ,20118032,18200031,14
20202,20,1,2018  ,20118032,19200048,19
20202,20,1,2018  ,20118032,19200061,19
20202,20,1,2018  ,20118032,19200196,20
20202,20,1,2018  ,20118032,18200177,20
20202,20,1,2018  ,20118033,19200227,14
20202,20,1,2018  ,20118033,19200061,14
20202,20,1,2018  ,20118033,18200177,15
20202,20,1,2018  ,20118034,19200227,16
20202,20,1,2018  ,20118034,19200169,14
20202,20,1,2018  ,20118034,19200035,14
20202,20,1,2018  ,20118034,19200027,13
20202,20,1,2018  ,20118034,18200150,13
20202,20,1,2018  ,20118034,18200207,14
20202,20,1,2018  ,20118034,19200174,3
20202,20,1,2018  ,20118034,18200145,14
20202,20,1,2018  ,20118034,18200031,15
20202,20,1,2018  ,20118034,19200061,15
20202,20,1,2018  ,20118034,18200193,14
20202,20,1,2018  ,20118034,18200177,16
20202,20,1,2018  ,20118034,19200162,14
20202,20,1,2018  ,20118034,19200195,14
20202,20,1,2018  ,20118035,18200162,11
20202,20,1,2018  ,20118035,19200227,14
20202,20,1,2018  ,20118035,18200135,16
20202,20,1,2018  ,20118035,19200183,16
20202,20,1,2018  ,20118035,18200162,9
20202,20,1,2018  ,20118035,19200197,11
20202,20,1,2018  ,20118035,18200177,18
20202,20,1,2018  ,20118036,19200231,15
20202,20,1,2018  ,20118036,19200050,12
20202,20,1,2018  ,20118036,19200211,12
20202,20,1,2018  ,20118036,19200189,16
20202,20,1,2018  ,20118036,19200133,14
20202,20,1,2018  ,20118036,19200243,15
20202,20,1,2018  ,20118036,19200178,11
20202,20,1,2018  ,20118036,19200180,15
20202,20,1,2018  ,20118036,19200147,16
20202,20,1,2018  ,20118036,18200145,12
20202,20,1,2018  ,20118036,19200215,14
20202,20,1,2018  ,20118036,19200238,15
20202,20,1,2018  ,20118036,19200183,13
20202,20,1,2018  ,20118036,19200048,13
20202,20,1,2018  ,20118036,19200171,11
20202,20,1,2018  ,20118036,19200061,11
20202,20,1,2018  ,20118036,19200214,14
20202,20,1,2018  ,20118036,19200192,12
20202,20,1,2018  ,20118036,18200177,16
20202,20,1,2018  ,20118036,19200162,11
20202,20,1,2018  ,20118037,18200056,17
20202,20,1,2018  ,20118037,18200177,19
20202,20,1,2018  ,20118041,19200011,12
20202,20,1,2018  ,20118041,19200002,13
20202,20,1,2018  ,20118041,19200148,12
20202,20,1,2018  ,20118041,18200214,12
20202,20,1,2018  ,20118041,19200054,15
20202,20,1,2018  ,20118041,19200020,11
20202,20,1,2018  ,20118041,19200056,14
20202,20,1,2018  ,20118041,19200014,11
20202,20,1,2018  ,20118041,19200241,11
20202,20,1,2018  ,20118041,19200201,14
20202,20,1,2018  ,20118041,18200167,11
20202,20,1,2018  ,20118041,19200180,11
20202,20,1,2018  ,20118041,19200147,11
20202,20,1,2018  ,20118041,19200001,16
20202,20,1,2018  ,20118041,18200145,10
20202,20,1,2018  ,20118041,19200031,11
20202,20,1,2018  ,20118041,19200042,14
20202,20,1,2018  ,20118041,19200045,4
20202,20,1,2018  ,20118041,19200010,12
20202,20,1,2018  ,20118041,19200202,13
20202,20,1,2018  ,20118041,19200129,14
20202,20,1,2018  ,20118041,19200224,11
20202,20,1,2018  ,20118041,19200232,13
20202,20,1,2018  ,20118041,19200130,11
20202,20,1,2018  ,20118041,19200203,10
20202,20,1,2018  ,20118041,19200214,13
20202,20,1,2018  ,20118041,19200119,11
20202,20,1,2018  ,20118041,18200003,8
20202,20,1,2018  ,20118041,19200207,11
20202,20,1,2018  ,20118041,18200163,11
20202,20,1,2018  ,20118041,19200034,13
20202,20,1,2018  ,20118041,19200193,14
20202,20,1,2018  ,20118041,19200144,12
20202,20,1,2018  ,20118041,19200039,14
20202,20,1,2018  ,20118041,19200050,13
20202,20,1,2018  ,20118041,19200029,14
20202,20,1,2018  ,20118041,18200047,14
20202,20,1,2018  ,20118041,19200027,14
20202,20,1,2018  ,20118041,19200136,12
20202,20,1,2018  ,20118041,19200181,14
20202,20,1,2018  ,20118041,19200225,15
20202,20,1,2018  ,20118041,19200191,14
20202,20,1,2018  ,20118041,19200060,15
20202,20,1,2018  ,20118041,19200173,14
20202,20,1,2018  ,20118041,19200146,15
20202,20,1,2018  ,20118041,18200181,13
20202,20,1,2018  ,20118041,19200228,13
20202,20,1,2018  ,20118041,19200007,15
20202,20,1,2018  ,20118041,19200037,13
20202,20,1,2018  ,20118041,19200008,15
20202,20,1,2018  ,20118041,19200168,15
20202,20,1,2018  ,20118041,19200159,15
20202,20,1,2018  ,20118041,19200033,12
20202,20,1,2018  ,20118041,18200178,13
20202,20,1,2018  ,20118041,19200150,15
20202,20,1,2018  ,20118041,19200019,14
20202,20,1,2018  ,20118041,19200122,16
20202,20,1,2018  ,20118041,18200056,13
20202,20,1,2018  ,20118041,19200177,15
20202,20,1,2018  ,20118041,19200135,15
20202,20,1,2018  ,20118041,19200206,15
20202,20,1,2018  ,20118041,19200032,15
20202,20,1,2018  ,20118041,19200063,15
20202,20,1,2018  ,20118041,19200205,15
20202,20,1,2018  ,20118041,19200161,14
20202,20,1,2018  ,20118041,19200022,16
20202,20,1,2018  ,20118041,19200017,16
20202,20,1,2018  ,20118041,19200165,15
20202,20,1,2018  ,20118041,19200231,15
20202,20,1,2018  ,20118041,19200158,14
20202,20,1,2018  ,20118041,18200132,13
20202,20,1,2018  ,20118041,18200197,14
20202,20,1,2018  ,20118041,19200041,16
20202,20,1,2018  ,20118041,19200062,16
20202,20,1,2018  ,20118041,19200127,15
20202,20,1,2018  ,20118041,19200229,14
20202,20,1,2018  ,20118041,19200178,13
20202,20,1,2018  ,20118041,19200053,16
20202,20,1,2018  ,20118041,19200153,14
20202,20,1,2018  ,20118041,19200023,13
20202,20,1,2018  ,20118041,18200183,13
20202,20,1,2018  ,20118041,19200190,16
20202,20,1,2018  ,20118041,19200235,14
20202,20,1,2018  ,20118041,19200055,15
20202,20,1,2018  ,20118041,19200123,17
20202,20,1,2018  ,20118041,19200200,14
20202,20,1,2018  ,20118041,19200061,7
20202,20,1,2018  ,20118041,19200036,14
20202,20,1,2018  ,20118041,18200162,12
20202,20,1,2018  ,20118041,19200125,10
20202,20,1,2018  ,20118041,19200194,16
20202,20,1,2018  ,20118041,19200030,15
20202,20,1,2018  ,20118041,18200192,14
20202,20,1,2018  ,20118041,19200167,15
20202,20,1,2018  ,20118041,19200038,14
20202,20,1,2018  ,20118041,19200044,13
20202,20,1,2018  ,20118041,19200156,15
20202,20,1,2018  ,20118041,19200052,17
20202,20,1,2018  ,20118041,19200006,5
20202,20,1,2018  ,20118041,19200140,16
20202,20,1,2018  ,20118041,19200026,15
20202,20,1,2018  ,20118041,19200124,14
20202,20,1,2018  ,20118041,19200234,15
20202,20,1,2018  ,20118041,18200231,15
20202,20,1,2018  ,20118041,19200005,16
20202,20,1,2018  ,20118041,19200220,15
20202,20,1,2018  ,20118041,19200219,15
20202,20,1,2018  ,20118041,19200059,15
20202,20,1,2018  ,20118041,19200131,17
20202,20,1,2018  ,20118041,19200047,15
20202,20,1,2018  ,20118041,19200028,7
20202,20,1,2018  ,20118041,19200160,11
20202,20,1,2018  ,20118041,19200024,9
20202,20,1,2018  ,20118041,19200134,14
20202,20,1,2018  ,20118041,19200233,7
20202,20,1,2018  ,20118041,18200210,7
20202,20,1,2018  ,20118041,19200184,15
20202,20,1,2018  ,20118041,19200189,12
20202,20,1,2018  ,20118041,19200179,11
20202,20,1,2018  ,20118041,18200165,11
20202,20,1,2018  ,20118041,18200041,12
20202,20,1,2018  ,20118041,18200202,12
20202,20,1,2018  ,20118041,19200013,13
20202,20,1,2018  ,20118041,18200237,11
20202,20,1,2018  ,20118041,18200043,13
20202,20,1,2018  ,20118041,19200154,12
20202,20,1,2018  ,20118041,19200040,7
20202,20,1,2018  ,20118041,19200170,11
20202,20,1,2018  ,20118041,19200238,5
20202,20,1,2018  ,20118041,18200199,11
20202,20,1,2018  ,20118041,19200183,6
20202,20,1,2018  ,20118041,19200128,11
20202,20,1,2018  ,20118041,19200152,12
20202,20,1,2018  ,20118041,19200199,11
20202,20,1,2018  ,20118041,19200198,13
20202,20,1,2018  ,20118041,19200187,11
20202,20,1,2018  ,20118041,19200182,7
20202,20,1,2018  ,20118041,19200155,11
20202,20,1,2018  ,20118041,19200003,15
20202,20,1,2018  ,20118041,19200163,11
20202,20,1,2018  ,20118041,19200188,14
20202,20,1,2018  ,20118041,19200208,11
20202,20,1,2018  ,20118041,18200039,1
20202,20,1,2018  ,20118041,19200211,11
20202,20,1,2018  ,20118041,18200133,2
20202,20,1,2018  ,20118041,18200213,13
20202,20,1,2018  ,20118041,19200015,10
20202,20,1,2018  ,20118041,19200035,7
20202,20,1,2018  ,20118041,19200141,12
20202,20,1,2018  ,20118041,18200166,2
20202,20,1,2018  ,20118041,18200169,3
20202,20,1,2018  ,20118041,18200149,9
20202,20,1,2018  ,20118041,19200243,11
20202,20,1,2018  ,20118041,19200120,15
20202,20,1,2018  ,20118041,19200057,9
20202,20,1,2018  ,20118041,18200012,7
20202,20,1,2018  ,20118041,19200016,12
20202,20,1,2018  ,20118041,19200186,9
20202,20,1,2018  ,20118041,19200138,11
20202,20,1,2018  ,20118041,19200058,12
20202,20,1,2018  ,20118041,18200027,4
20202,20,1,2018  ,20118041,19200192,1
20202,20,1,2018  ,20118041,19200137,8
20202,20,1,2018  ,20118041,19200121,11
20202,20,1,2018  ,20118041,19200222,11
20202,20,1,2018  ,20118041,19200025,12
20202,20,1,2018  ,20118041,19200143,11
20202,20,1,2018  ,20118041,19200162,10
20202,20,1,2018  ,20118041,19200195,11
20202,20,1,2018  ,20118041,19200157,10
20202,20,1,2018  ,20118042,19200158,16
20202,20,1,2018  ,20118042,19200050,15
20202,20,1,2018  ,20118042,19200029,16
20202,20,1,2018  ,20118042,19200136,16
20202,20,1,2018  ,20118042,19200020,15
20202,20,1,2018  ,20118042,19200201,15
20202,20,1,2018  ,20118042,19200181,15
20202,20,1,2018  ,20118042,19200225,15
20202,20,1,2018  ,20118042,19200173,15
20202,20,1,2018  ,20118042,19200146,15
20202,20,1,2018  ,20118042,19200228,15
20202,20,1,2018  ,20118042,19200153,16
20202,20,1,2018  ,20118042,19200023,15
20202,20,1,2018  ,20118042,19200168,15
20202,20,1,2018  ,20118042,19200159,16
20202,20,1,2018  ,20118042,19200190,16
20202,20,1,2018  ,20118042,19200150,16
20202,20,1,2018  ,20118042,19200235,15
20202,20,1,2018  ,20118042,19200123,15
20202,20,1,2018  ,20118042,19200177,16
20202,20,1,2018  ,20118042,19200194,16
20202,20,1,2018  ,20118042,19200135,15
20202,20,1,2018  ,20118042,19200030,16
20202,20,1,2018  ,20118042,19200167,13
20202,20,1,2018  ,20118042,19200207,15
20202,20,1,2018  ,20118042,19200205,15
20202,20,1,2018  ,20118042,19200140,15
20202,20,1,2018  ,20118042,19200022,15
20202,20,1,2018  ,20118042,19200005,15
20202,20,1,2018  ,20118042,19200017,15
20202,20,1,2018  ,20118042,19200139,15
20202,20,1,2018  ,20118042,19200219,15
20202,20,1,2018  ,20118042,19200059,15
20202,20,1,2018  ,20118042,19200047,15
20202,20,1,2018  ,20118042,19200161,15
20202,20,1,2018  ,20118042,19200211,15
20202,20,1,2018  ,20118042,19200169,15
20202,20,1,2018  ,20118042,19200134,14
20202,20,1,2018  ,20118042,18200135,14
20202,20,1,2018  ,20118042,19200015,14
20202,20,1,2018  ,20118042,19200027,14
20202,20,1,2018  ,20118042,19200041,16
20202,20,1,2018  ,20118042,19200243,15
20202,20,1,2018  ,20118042,18200150,14
20202,20,1,2018  ,20118042,18200207,15
20202,20,1,2018  ,20118042,19200174,10
20202,20,1,2018  ,20118042,19200033,15
20202,20,1,2018  ,20118042,18200031,14
20202,20,1,2018  ,20118042,19200040,15
20202,20,1,2018  ,20118042,19200058,15
20202,20,1,2018  ,20118042,19200048,15
20202,20,1,2018  ,20118042,19200036,14
20202,20,1,2018  ,20118042,18200162,2
20202,20,1,2018  ,20118042,19200125,15
20202,20,1,2018  ,20118042,18200246,14
20202,20,1,2018  ,20118042,19200149,14
20202,20,1,2018  ,20118042,19200240,15
20202,20,1,2018  ,20118042,19200175,14
20202,20,1,2018  ,20118042,19200197,14
20202,20,1,2018  ,20118042,19200137,16
20202,20,1,2018  ,20118042,19200221,14
20202,20,1,2018  ,20118042,19200038,16
20202,20,1,2018  ,20118042,19200009,12
20202,20,1,2018  ,20118042,19200143,15
20202,20,1,2018  ,20118042,19200028,14
20202,20,1,2018  ,20118042,19200024,14
20202,20,1,2018  ,20118042,19200035,15
20202,20,1,2018  ,20118042,19200179,16
20202,20,1,2018  ,20118042,19200133,15
20202,20,1,2018  ,20118042,19200013,15
20202,20,1,2018  ,20118042,18200221,12
20202,20,1,2018  ,20118042,19200229,14
20202,20,1,2018  ,20118042,19200178,14
20202,20,1,2018  ,20118042,19200057,14
20202,20,1,2018  ,20118042,18200145,15
20202,20,1,2018  ,20118042,19200200,15
20202,20,1,2018  ,20118042,19200170,16
20202,20,1,2018  ,20118042,19200215,14
20202,20,1,2018  ,20118042,18200160,15
20202,20,1,2018  ,20118042,19200238,15
20202,20,1,2018  ,20118042,19200186,14
20202,20,1,2018  ,20118042,19200138,15
20202,20,1,2018  ,20118042,19200171,15
20202,20,1,2018  ,20118042,19200172,15
20202,20,1,2018  ,20118042,19200183,16
20202,20,1,2018  ,20118042,19200214,14
20202,20,1,2018  ,20118042,19200182,13
20202,20,1,2018  ,20118042,19200192,16
20202,20,1,2018  ,20118042,18200180,13
20202,20,1,2018  ,20118042,19200121,15
20202,20,1,2018  ,20118042,19200044,16
20202,20,1,2018  ,20118042,19200222,15
20202,20,1,2018  ,20118042,19200025,15
20202,20,1,2018  ,20118042,19200052,16
20202,20,1,2018  ,20118042,19200162,14
20202,20,1,2018  ,20118042,19200195,14
20202,20,1,2018  ,20118042,19200157,15
20202,20,1,2018  ,20118042,19200226,15
20202,20,1,2018  ,20118042,19200012,15
20202,20,1,2018  ,20118042,19200231,14
20202,20,1,2018  ,20118042,19200145,14
20202,20,1,2018  ,20118042,19200160,16
20202,20,1,2018  ,20118042,19200011,15
20202,20,1,2018  ,20118042,19200002,15
20202,20,1,2018  ,20118042,19200148,14
20202,20,1,2018  ,20118042,19200141,14
20202,20,1,2018  ,20118042,19200184,14
20202,20,1,2018  ,20118042,19200014,14
20202,20,1,2018  ,20118042,19200189,16
20202,20,1,2018  ,20118042,19200062,14
20202,20,1,2018  ,20118042,19200127,14
20202,20,1,2018  ,20118042,19200053,16
20202,20,1,2018  ,20118042,19200154,16
20202,20,1,2018  ,20118042,19200132,13
20202,20,1,2018  ,20118042,19200042,16
20202,20,1,2018  ,20118042,19200055,14
20202,20,1,2018  ,20118042,19200010,14
20202,20,1,2018  ,20118042,19200202,14
20202,20,1,2018  ,20118042,19200129,14
20202,20,1,2018  ,20118042,19200152,15
20202,20,1,2018  ,20118042,19200224,16
20202,20,1,2018  ,20118042,19200198,14
20202,20,1,2018  ,20118042,19200232,14
20202,20,1,2018  ,20118042,19200130,15
20202,20,1,2018  ,20118042,19200155,15
20202,20,1,2018  ,20118042,19200188,14
20202,20,1,2018  ,20118042,19200063,15
20202,20,1,2018  ,20118042,19200119,15
20202,20,1,2018  ,20118042,18200003,17
20202,20,1,2018  ,20118042,19200156,15
20202,20,1,2018  ,20118042,19200034,16
20202,20,1,2018  ,20118042,19200026,16
20202,20,1,2018  ,20118042,19200124,15
20202,20,1,2018  ,20118042,18200231,16
20202,20,1,2018  ,20118042,19200193,13
20202,20,1,2018  ,20118042,19200046,15
20202,20,1,2018  ,20118042,19200039,17
20202,20,1,2018  ,20118042,19200233,17
20202,20,1,2018  ,20118042,18200047,17
20202,20,1,2018  ,20118042,19200054,17
20202,20,1,2018  ,20118042,19200056,17
20202,20,1,2018  ,20118042,19200241,18
